191,161,137,114,98,82,66,62,53,45,39,38,36,30,29,28,26,28,28,23,25,21,21,19,24,20,19,20,20,23,19,22,23,19,19,18,19,19,18,18,22,19,18,17,17,17,17,20,16,16,16,20,16,14,16,16,17,15,21,14,16,16,17,22,19,20,18,14,19,16,16,19,18,15,19,17,16,15,15,20,16,17,20,17,16,16,19,17,20,19,19,16,19,14,20,19,21,19,18,17,18,18,15,20,20,17,19,16,19,17,20,17,21,18,19,19,19,20,18,16,14,21,21,17,20,20,19,16,16,15,22,18,16,20,16,21,20,16,21,18,18,21,17,21,17,17,17,21,16,19,20,21,16,15,19,15,18,20,15,21,16,22,20,15,20,17,17,16,19,20,16,19,16,15,21,20,16,20,19,16,19,19,15,16,16,20,16,15,17,20,15,16,16,15,21,21,21,16,15,17,21,17,21,20,20,16,20,16,20,20,21,20,19,16,17,21,16,21,16,19,17,20,20,16,16,21,16,18,21,17,17,19,21,18,21,21,21,20,19,20,16,19,20,20,16,16,16,21,20,16,17,17,20,19,19,16
192,162,138,112,95,81,69,65,56,48,38,35,32,32,29,29,22,23,22,24,25,20,24,20,22,22,19,20,19,19,22,22,20,18,23,22,21,21,16,20,20,20,21,16,16,16,19,19,16,16,20,18,18,15,21,19,21,18,14,20,18,20,19,16,14,17,14,19,17,16,16,18,15,20,19,20,18,14,17,21,17,21,16,16,21,18,16,20,16,16,17,19,18,16,16,17,17,16,17,18,20,22,17,21,19,18,17,17,22,19,22,18,17,21,22,20,16,22,20,21,21,16,16,17,22,19,17,20,16,17,21,17,21,19,19,20,16,14,17,16,16,19,19,20,18,16,19,18,18,18,18,18,19,14,14,14,20,20,18,16,19,15,19,15,16,16,19,20,16,19,18,19,16,19,14,18,16,20,17,17,15,20,14,20,15,20,18,16,15,16,17,17,16,20,16,20,19,19,16,15,19,22,17,20,18,17,19,16,15,16,14,19,21,21,16,20,20,20,16,15,18,21,19,20,19,16,16,20,17,16,16,16,21,19,16,19,19,17,19,15,19,16,16,20,14,19,16,16,16,16,19,20,19,15,16,18
194,164,135,114,100,80,71,60,53,44,40,39,35,29,32,28,23,26,22,26,20,22,21,23,22,23,17,21,17,21,20,20,15,18,18,21,17,17,21,18,19,19,15,16,16,15,17,20,20,20,19,16,18,16,18,20,19,20,18,14,15,18,18,17,19,16,15,16,16,20,19,14,19,19,15,21,15,17,18,20,17,17,21,17,17,20,20,19,20,14,16,18,18,22,16,22,21,18,18,21,17,20,21,20,19,20,16,20,20,17,16,19,16,16,16,16,20,20,17,20,17,16,21,19,20,16,17,20,19,18,17,14,20,16,20,19,16,16,15,21,20,16,15,16,16,16,20,16,20,14,16,20,20,20,17,18,14,16,19,18,19,19,14,15,16,20,19,15,18,13,16,20,15,19,14,16,21,17,17,15,21,19,19,15,20,16,16,17,20,17,17,20,16,16,15,18,19,20,17,21,20,22,22,22,17,17,17,21,20,17,19,19,20,16,20,20,20,15,20,18,15,22,18,21,20,20,19,19,18,15,16,16,16,16,16,16,20,20,15,16,16,20,16,17,16,15,16,16,20,16,20,15,20,17,18,19
197,166,138,119,97,82,71,61,53,51,42,36,35,32,31,30,28,23,22,26,22,20,22,21,25,20,20,23,18,23,18,18,22,22,19,18,17,22,18,21,21,20,16,21,15,18,17,16,19,21,19,17,15,20,15,16,16,16,19,20,19,16,20,19,19,19,14,17,17,17,20,20,19,16,19,16,19,17,20,20,18,16,20,15,21,18,17,22,22,17,17,17,18,23,18,22,22,18,19,18,24,22,22,22,21,21,18,22,19,18,17,22,23,23,22,21,21,21,17,16,20,20,16,19,14,21,17,20,19,16,19,14,15,16,16,16,21,20,14,20,19,16,15,20,16,15,17,17,17,16,19,19,15,17,19,16,20,16,14,21,18,16,17,21,16,16,16,16,16,17,17,16,20,20,16,16,18,16,20,16,20,16,16,17,16,17,17,17,18,17,19,22,18,18,21,20,22,18,24,22,16,21,18,18,21,22,19,22,20,17,21,22,22,18,20,21,21,21,16,16,20,18,16,16,21,21,16,19,19,16,16,16,16,18,20,16,16,16,18,16,19,17,19,15,16,19,17,18,19,19,19,15,19,16,20,19
198,170,137,119,100,85,70,60,54,46,41,38,38,33,28,26,25,27,26,22,25,25,23,23,18,22,18,20,23,21,18,21,17,16,21,21,19,19,19,15,19,20,14,20,15,17,16,16,19,22,15,21,20,17,19,16,21,19,20,20,19,20,18,16,20,16,16,16,16,20,16,20,15,16,18,18,22,19,23,20,18,24,18,23,19,18,18,21,23,19,22,19,23,22,19,18,22,19,19,22,23,17,23,19,20,21,21,20,17,17,22,17,21,21,17,16,17,20,21,21,20,19,15,17,21,16,19,16,17,16,15,20,17,20,20,18,19,19,15,19,18,14,16,18,16,18,16,20,17,14,20,20,19,20,16,15,20,16,20,18,17,20,16,19,17,18,18,15,16,17,19,15,20,14,18,21,19,18,22,18,23,24,22,19,22,17,18,22,18,18,19,22,19,20,23,19,23,22,23,19,21,20,21,18,21,21,21,22,17,17,17,17,20,20,20,16,16,20,17,20,19,15,21,17,20,16,16,16,20,16,20,16,19,19,20,18,16,16,17,18,19,14,19,20,19,19,18,16,16,14,19,20,19,19,18,17
203,171,138,115,99,84,71,59,51,44,43,38,31,34,30,28,22,23,23,22,23,24,21,18,18,22,17,16,21,16,17,16,15,20,16,16,18,18,16,19,19,16,13,18,20,16,17,14,18,20,16,19,20,19,19,16,19,15,17,19,19,14,15,20,20,20,19,20,17,20,16,18,21,20,17,22,19,15,20,21,22,18,17,18,18,18,19,18,23,19,18,21,17,18,22,19,17,21,17,17,21,20,20,16,20,19,14,20,19,16,16,15,16,20,20,20,15,20,18,19,16,19,19,19,19,15,18,16,18,13,18,19,14,16,18,19,19,19,17,16,16,15,17,13,14,18,18,16,21,20,16,19,16,14,21,16,16,20,16,16,16,16,19,16,19,21,15,21,20,16,17,16,20,20,17,20,18,17,17,22,21,16,20,17,16,20,16,18,17,18,18,22,23,18,18,22,20,22,18,21,17,21,17,17,17,21,15,18,16,20,17,19,16,20,16,19,18,18,14,19,16,16,20,16,18,18,19,16,16,18,19,18,18,18,16,15,19,18,18,19,16,14,18,16,15,21,20,20,17,18,19,15,16,20,20,19
200,167,143,116,100,85,72,63,49,47,38,37,34,27,30,23,23,22,22,26,20,20,18,19,19,18,18,18,21,16,15,21,20,19,20,15,15,21,17,18,21,21,20,20,20,16,16,17,19,15,16,14,16,19,16,18,14,16,20,20,16,19,16,16,20,15,16,17,16,16,20,15,21,17,21,16,16,22,21,20,20,19,20,16,20,19,19,19,17,16,16,15,20,20,21,16,14,20,16,16,16,19,20,20,20,19,19,15,16,16,19,20,16,16,19,15,16,20,20,14,17,16,20,18,21,19,19,17,19,16,16,15,16,19,15,20,16,20,19,20,14,19,16,16,16,19,14,20,15,18,16,20,20,20,16,17,14,19,20,16,17,18,19,18,16,20,18,19,20,15,19,17,21,17,20,20,16,19,17,16,18,15,16,20,19,16,19,17,20,16,16,16,21,21,20,21,19,16,19,15,17,15,20,17,20,16,16,17,17,17,15,16,16,21,20,16,19,17,19,15,19,19,19,17,15,13,16,20,19,19,19,18,19,18,18,17,17,16,16,17,14,19,16,16,14,14,19,20,14,20,19,16,19,19,19,18
197,166,142,116,100,85,69,63,50,46,40,38,32,32,24,28,26,26,23,24,22,21,17,21,17,18,19,16,19,14,21,21,19,19,18,15,20,16,16,18,17,17,20,16,20,18,16,16,15,21,21,20,20,15,22,17,16,19,19,21,17,16,16,16,16,22,17,21,17,20,18,20,17,20,20,17,16,21,16,16,20,20,20,16,15,21,17,18,21,22,20,16,20,19,19,20,20,19,15,20,16,20,16,15,17,17,20,16,18,16,16,16,16,19,15,21,15,20,16,17,20,16,16,18,20,19,19,14,16,16,20,16,20,19,19,16,16,16,18,16,19,19,16,15,20,16,17,17,16,18,21,16,17,21,18,17,18,18,20,17,18,20,17,16,21,16,20,20,15,18,19,17,22,18,18,18,22,22,18,23,18,22,22,21,22,17,22,22,17,21,20,20,21,16,17,21,20,20,16,20,20,19,15,16,16,16,20,17,14,17,16,19,19,16,16,16,20,16,15,18,18,17,19,20,16,15,21,21,20,16,18,16,16,20,16,15,20,17,16,20,15,16,16,17,20,16,20,20,14,19,16,16,20,17,17,18
200,166,141,117,99,79,68,58,52,44,40,40,34,28,31,30,27,22,25,21,20,23,22,22,19,22,18,18,22,22,21,21,18,17,20,17,17,20,17,16,19,21,21,21,16,17,17,18,18,17,18,19,23,23,22,18,17,21,22,22,22,18,19,23,22,18,22,19,22,19,18,22,18,22,19,19,19,22,18,18,23,22,18,23,22,18,17,18,22,21,22,18,17,17,17,16,17,20,16,16,20,16,15,20,19,20,20,18,18,19,16,19,15,20,17,15,19,15,18,21,19,15,15,21,16,16,15,17,17,18,17,21,19,20,16,16,19,18,15,17,16,16,20,21,21,20,20,20,16,20,18,21,15,22,17,17,16,21,22,17,18,18,18,18,19,22,19,19,22,19,20,22,19,19,20,18,22,18,23,18,22,22,22,17,20,20,20,17,20,16,19,16,19,16,16,19,20,16,20,18,15,21,16,19,16,15,17,17,22,18,20,17,16,16,20,16,16,18,16,20,16,20,17,20,19,19,17,16,16,19,20,19,19,16,19,19,15,16,16,19,20,19,20,18,18,16,20,20,19,16,15,17,18,19,20,16
198,169,141,113,99,79,68,64,54,47,38,36,35,32,25,28,26,25,20,19,20,20,24,17,22,21,17,22,22,17,21,16,20,21,18,21,21,20,17,20,18,21,18,21,18,19,17,22,19,18,22,18,23,19,18,18,22,18,23,23,18,18,23,19,19,20,18,19,19,20,19,23,22,19,18,22,18,19,23,18,17,18,18,19,19,18,22,18,18,22,21,20,16,20,16,20,19,18,16,16,16,19,18,19,17,16,16,16,20,18,16,18,21,21,20,16,20,19,20,17,16,15,15,21,16,18,17,19,20,16,19,19,19,15,16,20,20,15,17,20,20,19,16,16,16,19,17,21,18,21,19,17,17,19,22,21,21,17,20,17,20,21,20,16,19,15,21,17,16,16,20,21,16,21,18,16,16,20,20,19,15,20,19,20,19,19,15,16,20,15,17,17,20,19,15,19,19,18,20,18,15,20,16,18,19,15,20,19,20,18,15,20,19,16,15,16,20,20,21,18,18,19,18,16,15,16,16,20,19,16,16,20,19,15,19,16,16,20,16,19,20,17,16,19,16,14,18,21,21,17,21,17,21,21,17,16
